Folder,H2O_mol_pre_REACT,H2O_mol_pre_PROD,H2O_mol_NEB,react_freq,prod_freq,Opt_method,N_images,CI_image,inter_min,OPT_TS,Freq_TS,N_imm_freq,Freq_imm_TS,react_to_prod,prod_to_react,BE0_post_react,BE0_post_prod,r_to_p_barrier,react_to_prod_ZPE,p_to_r_barrier,prod_to_react_ZPE,Distance
35_169,6,11,12.0,Real,Real,FIRE,5,4,False,False,True,1,-42.98,4.383912268083577,3.606642051268637,11.315041224543103,11.545768100299192,4.3932,3.454196463111657,3.59824,2.727519631136147,4.332372705550328
36_72,5,7,8.0,Real,Real,FIRE,5,2,True,False,True,1,-118.6,12.058742614183188,10.196376243854049,16.503453312814504,21.39304286720462,12.04992,9.103296029275384,10.16712,5.880868148756463,4.051558963311701
36_76,5,5,8.0,Real,Real,FIRE,5,2,False,True,True,1,-55.5,20.57445465797457,23.573720874733112,19.880793708734963,22.494038791133157,25.35504,14.717357983151487,28.36752,19.36974401975988,3.9914077488193063
36_135,5,2,4.0,Real,Real,FIRE,5,4,False,False,True,1,-139.3,6.3004441107541425,2.6588025087846745,9.915994809003616,6.142615147853689,6.31784,4.8605674005270885,2.67776,1.671824548458858,1.569318542416538
36_157,5,8,8.0,Real,Real,FIRE,5,3,False,False,True,1,-85.54,7.4595316821506685,5.296157116411791,11.911969888907208,11.9968888167319,7.447520000000001,5.388432262042784,5.271840000000001,4.722091541204577,4.095934625640608
36_301,5,5,7.0,Real,Real,FIRE,5,3,False,False,True,1,-125.29,9.328227500109506,8.111036927968485,10.615209982241405,12.155563334711738,9.33032,7.879240305117378,8.11696,5.8536057727967545,5.058384646441743
36_318,5,10,10.0,Real,Real,FIRE,5,5,False,False,False,0,0.0,8.561424776038166,1.3315854425306952,17.502235340156716,14.361570407539194,8.5772,5.952307896560342,1.3388799999999996,1.5376084276940674,3.476461155181719
37_95,5,2,4.0,Real,Real,FIRE,5,4,False,False,True,1,-52.12,4.125593505588313,2.5220688186350344,10.550423779271476,10.37511493018653,4.1421600000000005,3.552105540242337,2.5522400000000003,2.443251308195272,3.832210223672255
37_148,5,2,4.0,Real,Real,FIRE,5,4,False,False,True,1,-163.35,7.85971311002038,6.494046803431502,10.550741436214162,10.331572136627738,7.86592,6.772887385182457,6.4852,5.82021222847618,3.838642662353124
37_158,5,3,4.0,Real,Real,FIRE,5,2,False,False,True,1,-20.66,2.330170666346703,2.78080424023085,9.400127804781103,9.62494942755224,2.34304,2.44167565174871,2.8032800000000004,1.5887222207691138,4.929132282784116
38_262,5,4,6.0,Real,Real,FIRE,5,3,False,False,True,1,-107.44,9.87811735089258,5.159034687429084,14.675441129515852,9.847962422545764,9.87424,8.243349775975503,5.14632,3.512898697746664,4.772305900161757
40_86,5,8,10.0,Real,Real,FIRE,5,3,False,False,True,1,-71.0,21.964652308545055,22.704610468505507,20.54399850675445,22.852665669382475,21.966,18.5637633930844,22.71912,19.095598168603143,4.361205774438275
40_157,5,8,9.0,Real,Real,FIRE,5,3,False,False,True,1,-52.53,13.627590309220524,0.6999152466369196,21.60750104577286,11.897106851787385,13.63984,11.23148024387956,0.7112800000000004,0.1215438515957885,3.100199876969367
40_158,5,3,5.0,Real,Real,FIRE,5,3,False,False,True,1,-129.52,17.58670431702035,7.114627697092374,19.592178033442604,9.908124932679891,17.5728,14.908563042409355,7.1128,4.365492902278561,4.142338544436254
40_318,5,10,10.0,Real,Real,FIRE,5,5,True,False,False,0,0.0,10.792778375709531,0.734483879618665,21.57461691018998,15.164195267781253,10.79472,7.659716716085995,0.7531199999999991,-0.4588058696072039,3.4105481391705297
41_154,7,8,10.0,Real,Real,FIRE,5,4,False,False,True,1,-97.29,3.747401816528963,9.299672012810788,13.117062636727749,18.684312914359076,3.7656,1.343940351325955,9.33032,7.239835986787966,3.5929309353196857
41_155,7,6,11.0,Real,Real,FIRE,5,3,False,True,True,1,-47.76,10.602693672553414,22.372526844055074,14.165132249245213,22.851821315648408,14.4348,8.566828462338663,26.19184,17.82429442940179,4.023865884639889
41_365,7,7,9.0,Real,Real,FIRE,5,2,False,True,True,1,-101.91,3.918153672812195,12.409971796447737,14.095815964861911,25.02516659611473,7.19648,2.5617678631504077,15.69,11.261079251921728,3.219778057271426
41_477,7,5,9.0,Real,Real,FIRE,5,4,True,False,True,1,-55.71,7.291435930402031,4.690260804754189,14.861071526203729,11.548962420926587,7.28016,6.598645244736417,4.6860800000000005,2.445930893931518,3.933503707138863
45_84,2,7,7.0,Real,Real,FIRE,5,4,True,False,True,1,-187.39,8.989908595205634,20.935620881927775,9.490294653104897,20.412284298754496,8.9956,6.838652660088201,20.96184,18.11192188646646,4.669600828372928
45_207,2,6,6.0,Real,Real,FIRE,5,2,False,False,False,0,0.0,0.6434361344965964,1.8194596536191057,9.092248329967182,9.57463141299373,0.6276,0.0952317342091646,1.7991200000000005,1.521386638264289,4.260325276438364
45_428,2,5,5.0,Real,Real,FIRE,5,4,False,False,True,1,-83.9,6.35642425541846,2.4111529252072614,9.265856870569264,6.255787217564938,6.35968,4.20115130539773,2.42672,1.13332207517999,4.933332475189126
49_121,10,10,13.0,Real,Real,FIRE,5,4,False,False,True,1,-142.24,9.85864080508304,4.054977237926778,20.598399735449476,14.82722518313516,9.87424,7.859768890261421,4.05848,2.725371528018286,2.225501571789179
49_123,10,6,12.0,Real,Real,FIRE,5,3,False,False,True,1,-58.23,5.589779604117439,2.435100914092345,22.083573180287072,18.86047406758593,5.606560000000001,4.00607800381772,2.468560000000001,-0.6291201364392691,3.753843663097076
49_126,10,6,14.0,Real,Real,LBFGS,5,4,False,False,True,1,-187.28,13.783492079055804,17.399003859046843,18.86220160714728,19.41740376756021,13.76536,9.986992823770152,17.3636,12.100876134692951,4.466740671042567
49_287,10,6,14.0,Real,Real,FIRE,5,3,False,True,True,1,-158.58,15.7713355526937,0.4399259996735054,25.342825176667574,10.48487422050798,28.99512,11.898224206926898,13.681679999999998,-2.9469164900913256,4.3933307759009725
49_372,10,4,11.0,Real,Real,FIRE,5,3,False,False,True,1,-80.8,17.08952737248478,7.276499304855179,21.416502669342012,12.141363499760988,17.07072,13.122790697067783,7.23832,2.869098709691116,4.288573563145317
53_54,8,9,13.0,Real,Real,FIRE,5,2,True,True,True,1,-131.1,12.904972607755552,8.082172205052075,22.71180953939751,20.944000944003733,18.828,9.186450702840148,14.0164,3.504507935034326,3.718440106494585
53_139,8,2,8.0,Real,Real,FIRE,5,3,False,True,True,1,-66.79,13.216134199167868,1.7253890336100994,22.936558353746474,8.135399478344876,15.77368,10.273972644650373,4.26768,-1.2023060160722707,4.480337755942548
53_164,8,7,10.0,Real,Real,FIRE,5,3,False,True,True,1,-220.57,11.837012636311556,16.17402653801946,23.139156350841397,25.74330834943295,15.60632,9.473169966196563,19.95768,11.81209960311071,1.8822781573108849
54_105,9,6,11.0,Real,Real,FIRE,5,2,True,False,True,1,-67.18,9.853805210560722,28.431927099967197,13.199092809312589,23.48077479990164,9.832400000000002,6.444777246404101,28.409360000000007,21.410106115296912,3.4930426292301493
63_64,5,6,8.0,Real,Real,FIRE,5,3,False,False,False,0,0.0,20.788412580769204,5.286788100834656,25.587809793660035,13.370638709488862,20.79448,15.608117295568604,5.313679999999998,4.3504822907092375,3.777933473440125
63_66,5,5,9.0,Real,Real,FIRE,5,3,False,False,True,1,-69.66,16.124329931635884,15.190934178100406,26.29499402913109,19.656824600737735,16.1084,10.53524429630329,15.18792,10.375688413554144,4.197674900599568
63_150,5,8,9.0,Real,Real,LBFGS,5,4,False,False,False,0,0.0,17.308085369779292,7.361761104948528,28.40479013111368,25.59482654624119,17.321759999999998,14.62374791443176,7.363839999999998,7.701684590072318,2.7347610764744132
64_123,6,6,7.0,Real,Real,FIRE,5,3,False,True,True,1,-145.0,6.234999936236591,6.951010393857359,12.269875544041618,13.450310875279554,9.45584,5.489042876078315,10.16712,4.838270544147122,2.3200945860471367
64_126,6,6,10.0,Real,Real,FIRE,5,2,True,False,True,1,-8.4,2.806483233763629,13.013230410530925,16.130726074385265,19.936734879594283,2.8032800000000004,-0.0051909717101352,13.01224,10.296599305235077,4.1273625923058495
66_122,5,6,5.0,Real,Real,FIRE,5,1,False,True,True,1,-87.0,0.2274974514674568,22.263669311307467,4.060003537672727,21.923279377210843,0.96232,-0.2860503487880805,23.012,15.975859360974937,2.546581341681847
66_129,5,1,4.0,Real,Real,FIRE,5,3,False,False,True,1,-142.62,2.7087283395494524,6.545781613817212,4.223444979666262,6.469326063764702,2.7196,1.3036395047569158,6.56888,4.526824623882135,3.85834216086631
67_111,6,3,7.0,Real,Real,FIRE,5,4,True,False,True,1,-128.92,4.378706072455088,0.889836678611573,18.15088992536263,15.153755039606043,4.3932,4.341318952644997,0.9204800000000004,-0.2016886910741959,3.1384240557337924
67_112,6,6,8.0,Real,Real,FIRE,5,3,False,False,True,1,-140.72,6.624995485197701,12.611986359488014,15.58701512368781,22.049648399094885,6.610720000000001,3.61593619014468,12.59384,9.440119809526664,3.1173252286773683
67_231,6,4,6.0,Real,Real,FIRE,5,4,True,False,True,1,-119.35,9.856570885280805,8.655735519302084,17.68981414264717,16.50619065138524,9.87424,7.887025805143367,8.66088,5.5728209094623935,2.2960206828885203
69_106,5,2,4.0,Real,Real,FIRE,5,4,False,False,True,1,-59.85,7.339077630768429,5.020493978106629,17.437535610416816,15.183636608708488,7.322,6.6096874759175535,5.0207999999999995,4.673324113204103,4.811708468783076
69_126,5,6,8.0,Real,Real,FIRE,5,2,True,False,True,1,-97.73,14.031692019638967,20.460001285759517,18.12567068275198,19.249131193155492,14.0164,8.406899584635312,20.459760000000003,14.947422720227792,4.928630721352037
71_196,3,3,3.0,Real,Real,FIRE,5,4,False,False,True,1,-163.53,8.967088625720862,7.540013457232476,7.133549646931586,10.39759023990628,8.95376,6.692880525672081,7.5312,5.303271242354754,1.4022670392822485
71_293,3,6,6.0,Real,Real,FIRE,5,4,True,False,True,1,-118.9,6.1223885136756735,5.100396982818324,7.529613027101709,9.540914707590115,6.10864,3.857133368267,5.104480000000001,3.074876242452092,3.8198432487586302
72_76,7,5,9.0,Real,Real,FIRE,5,3,False,False,True,1,-136.71,22.086385781559784,25.129340417448248,22.845161535108577,25.719156980705904,22.091520000000003,16.480365671225172,25.145840000000003,19.702169366912813,3.98694615253068
80_88,7,2,7.0,Real,Real,FIRE,5,3,True,True,True,1,-131.41,2.141793330827568,9.07515458097771,12.176295440635633,15.843539939714756,3.68192,3.4505525709140557,10.62736,7.152080850693096,4.774432072610757
80_169,7,11,13.0,Real,Real,FIRE,5,3,False,False,True,1,-29.65,8.192576545691054,11.106825279322493,9.65405027455585,10.2958759263628,8.20064,7.282735775665969,11.12944,8.02033998903812,4.8982175765262435
80_242,7,9,8.0,Real,Real,FIRE,5,4,True,False,True,1,-102.02,4.2788714448556675,1.7685330845331464,14.082543935133852,10.044133011014244,4.26768,2.2735145449638594,1.7572800000000002,0.7462158948278557,1.4507540601044726
82_84,1,7,6.0,Real,Real,FIRE,5,2,False,False,True,1,-138.22,8.778491504506633,17.720537932508478,9.509302369863804,19.296903764684213,8.7864,6.34373407954979,17.740160000000003,15.262177262632122,4.185742390452146
82_207,1,6,6.0,Real,Real,FIRE,5,2,False,False,True,1,-25.71,3.065300036044164,2.8797326524792197,8.795896941759548,9.04287738542966,3.05432,1.7652837110281323,2.88696,1.6575624024308129,4.656121611702639
83_84,2,7,7.0,Real,Real,LBFGS,5,3,False,False,True,1,-30.87,6.7259790935904675,19.461885711049263,8.966634949968288,20.726206383631045,6.73624,4.399759838771502,19.4556,15.98488355080167,4.6841574414512674
83_207,2,6,6.0,Real,Real,FIRE,5,2,False,False,True,1,-107.35,3.480347052468005,1.6526101111001026,8.849195245178322,8.911926492623804,3.47272,2.2024636923990784,1.6317599999999997,0.8782976511328116,4.342662294938573
84_109,7,3,7.0,Real,Real,FIRE,5,4,False,False,False,0,0.0,13.106412637715836,0.2826297160515878,19.79953208152585,6.589243746766786,13.09592,12.588243957973418,0.2928799999999985,-0.7417616188066631,4.183650810329324
84_170,7,7,9.0,Real,Real,FIRE,5,3,False,True,True,1,-140.75,10.500264815719902,8.341306406509375,19.1189170066576,17.3078319406889,13.89088,10.234354176104716,11.7152,8.124886441455828,2.213704628659048
85_139,8,2,7.0,Real,Real,FIRE,5,3,False,True,True,1,-97.37,23.618894227050873,5.830802092821045,21.98105061599205,7.478378445462376,30.961600000000004,19.75192655197895,13.179600000000004,5.160958278046678,3.899805016547133
85_170,8,7,12.0,Real,Real,FIRE,5,2,True,False,True,1,-32.42,15.961485058092194,0.1334582995161781,20.9021657691683,12.357320659548682,15.94104,9.17721931322808,0.1255200000000016,0.2936925641743073,4.970142467434438
85_186,8,2,7.0,Real,Real,FIRE,5,4,False,False,True,1,-136.21,22.39112616693842,4.231242362635385,22.18568910140073,7.320773631814363,22.3844,17.498953252258048,4.225839999999998,2.5191013031255807,3.894044548177022
85_301,8,5,8.0,Real,Real,FIRE,5,3,False,False,True,1,-256.13,25.51340700418325,9.41177477490055,22.68126449825344,10.29896090331874,25.5224,20.559849899162373,9.414,6.11438307035462,3.488839550987085
86_152,8,7,11.0,Real,Real,FIRE,5,3,False,False,False,0,0.0,18.22673934744648,12.953143336001403,23.988857301924696,19.143078883833255,18.24224,14.373240488209149,12.9704,9.52111599150885,4.712484630866927
86_170,8,7,12.0,Real,Real,FIRE,5,3,False,False,False,0,0.0,9.456362982406972,4.094174268033385,23.148904331158658,19.26081246564019,9.45584,6.885210832600478,4.10032,1.398625928045476,4.842589529832872
86_202,8,4,9.0,Real,Real,LBFGS,8,5,False,False,True,1,-128.44,21.987366773207217,15.89407098423544,23.838067343323637,19.76329576693385,21.966,17.169600527855437,15.85736,12.162631618624346,4.262682165110709
86_476,8,8,10.0,Real,Real,FIRE,5,3,False,True,True,1,-50.41,17.96807487389492,13.68909349350838,23.0572847677074,19.24091550700444,21.38024,14.00829577392301,17.112560000000002,10.541670347939087,4.558953832561095
87_154,8,8,12.0,Real,Real,FIRE,5,4,True,False,False,0,0.0,2.9657074545386877,9.633087425065696,12.353178776429283,18.33939588667198,2.97064,2.181208054250874,9.6232,8.423073239810492,4.505567608604591
87_278,8,7,10.0,Real,Real,FIRE,5,2,True,False,True,1,-70.65,3.4809837706757207,20.32453910500749,10.180036455410526,21.25734295243108,3.47272,2.8635711904078107,20.33424,15.370614429695024,4.678543516095699
88_242,2,9,8.0,Real,Real,LBFGS,5,2,False,True,True,1,-118.08,9.190612975964656,-1.4371187429812835,14.881869717720374,9.186440562649407,12.71936,6.108774821083443,2.0919999999999987,-2.0903431430035653,4.455366618380171
92_152,9,7,11.0,Real,Real,FIRE,5,4,False,True,True,1,-118.19,2.9097970156249175,10.96686022027052,13.376601250684404,17.879654884910888,6.694400000000001,0.5938959747381887,14.76952,7.525564859693986,3.7887499441038943
92_476,9,8,12.0,Real,Real,FIRE,5,4,True,False,False,0,0.0,2.7433247316168945,9.423163201877289,13.175386696681125,16.541699729300365,2.7614400000000003,1.4250611811544331,9.455840000000002,7.627032396108007,4.007799832918819
95_158,2,3,3.0,Real,Real,FIRE,5,3,False,False,False,0,0.0,0.8607235172509036,1.3563433555727895,9.912678574046993,9.64070006213854,0.87864,2.031827792681952,1.38072,1.5017172909788314,3.9249206854936345
101_155,3,6,6.0,Real,Real,FIRE,5,2,False,False,False,0,0.0,0.5508365920113647,14.267651383638736,10.748235693900211,22.39503252752565,0.5439200000000001,0.5955751122804713,14.26744,11.679984839163469,3.906979457054701
101_317,3,8,7.0,Real,Real,FIRE,5,4,False,False,True,1,-122.7,3.8752480843746753,9.025228760958385,11.387364278263094,16.499531929025512,3.89112,2.981265334393129,9.03744,7.647392615697072,4.145577748863916
101_424,3,4,4.0,Real,Real,FIRE,5,4,False,False,True,1,-79.75,3.649110644836696,6.593432125454683,9.642713817823008,13.878532886599828,3.64008,2.361801739752764,6.56888,5.231637785681187,4.519754951192136
105_115,6,6,8.0,Real,Real,FIRE,5,3,False,False,True,1,-33.95,40.41521252938571,21.35103774727611,23.28279701974065,25.488827576952087,40.41744,35.73053287924415,21.3384,18.341952197500746,4.217650825362492
105_164,6,7,8.0,Real,Real,LBFGS,5,3,False,False,True,1,-122.96,28.97530473371853,11.729438326698755,23.491541826294434,19.33075088912629,28.99512,19.84184660901883,11.75704,6.659204001650096,3.5860960127092887
105_429,6,4,6.0,Real,Real,FIRE,5,4,False,False,True,1,-124.7,29.510239638555163,3.762359925817236,22.81724849024939,20.17968749687245,29.4972,25.169474233718347,3.765599999999995,2.2473676609977247,3.1446664668090727
106_108,2,6,6.0,Real,Real,FIRE,5,2,False,False,False,0,0.0,10.606341027174608,14.54874550826048,17.622192137384385,19.14765467327681,10.58552,10.089616372085288,14.518479999999998,13.000855727715134,4.8895974295869005
106_111,2,3,4.0,Real,Real,FIRE,5,4,False,False,False,0,0.0,5.490075982090389,1.5779116322929667,16.477806328369628,13.641915929579977,5.48104,4.825325636580828,1.54808,0.860283717221364,4.729986757458328
106_231,2,4,4.0,Real,Real,FIRE,5,3,False,False,True,1,-217.67,23.93889163752226,23.649741974876747,15.985751189852436,17.010277002817496,23.93248,19.671193898041224,23.6396,18.838907050247713,4.824569062994147
106_268,2,9,8.0,Real,Real,FIRE,5,3,False,False,True,1,-128.01,14.699222538468916,27.406582768833346,15.732336821211227,23.808041324852127,14.68584,10.536098463070177,27.4052,23.405609573717697,5.085044926733513
107_109,7,3,8.0,Real,Real,FIRE,5,3,False,False,False,0,0.0,7.360026980537782,0.7939813147528412,14.318969435742629,7.341847541214051,7.363840000000001,7.312794235379442,0.7949599999999997,-0.8437530754283671,4.420273502156694
107_207,7,6,9.0,Real,Real,FIRE,5,3,False,False,True,1,-33.5,6.562025802739754,2.8629231357476783,14.632984302761502,10.920093967281424,6.568880000000001,6.645175387138806,2.8869600000000006,2.2150022457537943,4.0474667036162515
107_369,7,7,7.0,Real,Real,FIRE,5,4,False,False,True,1,-86.37,6.259347043464913,2.1066575773371596,13.477024780682104,9.381297514399474,6.276,4.579604653986735,2.1338399999999993,1.1245893026227805,1.340215257493681
109_369,3,7,8.0,Real,Real,FIRE,5,3,False,False,True,1,-31.79,2.276503871354066,6.274265071618288,7.975516313788396,11.522819560025788,2.25936,0.3359443109285394,6.276,5.163311001444299,4.641652988466966
111_126,3,6,7.0,Real,Real,FIRE,5,2,False,False,False,0,0.0,8.323403793695206,19.48621663383517,13.596247394650696,18.604651183688325,8.32616,5.561088988574397,19.497439999999997,16.584093954141963,4.482061823991815
112_268,6,9,10.0,Real,Real,FIRE,5,3,False,True,True,1,-66.12,10.689879645309702,14.418921293328594,27.657236512733633,23.678093707044397,22.5936,10.476741555173248,26.31736,12.94827372257032,5.019830077763354
112_274,6,6,6.0,Real,Real,FIRE,5,2,False,True,True,1,-99.12,18.70238925952117,6.259879739125495,28.762338676634137,16.668315142450897,23.09568,15.759650094545464,10.669199999999996,4.708996889190644,4.008589110098977
112_436,6,6,6.0,Real,Real,FIRE,5,2,True,False,True,1,-107.04,21.296981254120283,17.917810178718014,28.762322900241347,17.9733083549536,21.29656,17.433059159076493,17.907519999999998,14.934612058584776,4.441832953754763
115_208,6,5,8.0,Real,Real,FIRE,5,3,False,False,True,1,-223.51,24.355685451424165,17.111412228514837,27.157657677553814,22.659498401951268,24.350880000000004,18.84142656635038,17.112560000000002,13.11597883831655,3.7175136375107583
115_349,6,7,8.0,Real,Real,FIRE,5,3,True,False,True,1,-81.04,19.38408609643352,9.221706625114052,27.7236707049899,18.21880070949458,19.37192,16.840921776144455,9.2048,8.00864685983072,3.2834083052284826
115_429,6,4,5.0,Real,Real,FIRE,5,4,False,False,True,1,-66.1,5.123108300853801,1.2583981307398062,24.584060913878073,21.203278212452915,5.10448,4.239102451026156,1.2551999999999994,-0.2705880491369044,2.0522850762253584
121_372,10,4,11.0,Real,Real,FIRE,5,3,False,False,True,1,-92.88,12.02113473442364,3.4873210183100127,14.926635412024654,7.794165508676826,12.00808,9.76924338476624,3.4727200000000007,1.92892923898512,4.174563739048156
121_449,10,10,13.0,Real,Real,LBFGS,5,4,False,False,True,1,-138.74,16.25926060051802,23.745684530919107,16.501640507669787,23.989044488305428,16.275760000000002,12.893343346533127,23.765120000000003,19.690468506352317,4.788744172237401
122_129,6,1,5.0,Real,Real,FIRE,5,4,False,True,False,0,0.0,13.41865583115839,0.978233398813245,23.082176778471503,7.401119636655583,20.2924,10.483635636336317,7.865919999999999,-0.7600838958662735,4.390613337517435
122_180,6,5,8.0,Real,Real,FIRE,5,3,False,True,True,1,-171.18,24.539524103601593,26.899095791236732,20.536923620956735,24.789121241139433,29.83192,18.67502351887481,32.17496,20.143605525917906,3.5720896357289944
122_210,6,6,7.0,Real,Real,FIRE,5,3,False,False,True,1,-143.23,15.201742692107246,3.815403132948177,21.55931625196146,6.798083116035454,15.18792,12.535153617108904,3.807439999999998,1.978918392701644,3.704356158657904
122_372,6,4,7.0,Real,Real,FIRE,5,2,False,False,True,1,-145.84,14.969345871856715,2.675447709041009,20.94749611027555,7.226349567002476,14.97872,12.60219507210229,2.677760000000001,1.426917438975579,4.739675244474797
123_126,6,6,11.0,Real,Real,FIRE,5,4,False,True,True,1,-272.73,14.633138503892724,27.438678522767304,13.134309197151415,20.01239461056613,16.06656,10.6663230643087,28.8696,21.307663432647814,4.174884639046763
123_372,6,4,8.0,Real,Real,FIRE,5,3,False,False,False,0,0.0,17.542314408482753,4.195571442627283,21.28720571986178,8.364252370317868,17.530960000000004,12.271308098854432,4.184000000000003,1.1063556331616835,4.65941741504467
126_231,6,4,8.0,Real,Real,FIRE,5,3,False,False,False,0,0.0,12.630032011587446,10.456798666872489,19.56852040946491,18.382303042057305,12.63568,9.2195862769031,10.46,6.637693856861802,4.849570101117518
129_152,1,7,7.0,Real,Real,FIRE,5,2,False,False,True,1,-127.28,4.814621809548271,16.157669081281824,6.503428741143,15.833128098980984,4.811599999999999,3.0874628894674743,16.15024,13.32606733141654,4.596731057977975
129_476,1,8,7.0,Real,Real,FIRE,5,2,False,False,True,1,-122.28,5.020061881372612,15.082410437911337,5.927125389485144,14.994055833149442,5.0208,3.067766336487125,15.0624,12.657078557969498,4.583928193883521
130_341,4,10,12.0,Real,Real,FIRE,5,3,False,True,True,1,-204.1,31.928202386250405,19.452498708181565,24.05575716153639,15.635044567804195,33.764880000000005,25.47706008178693,21.296560000000007,13.653189287934993,5.056232759322617
130_345,4,6,7.0,Real,Real,FIRE,5,3,False,False,True,1,-51.5,8.933124601146801,11.4873908376361,22.830413127576513,24.111005481402454,8.91192,6.617328580940352,11.46416,8.419074007437189,3.945378904624826
130_441,4,9,11.0,Real,Real,LBFGS,5,3,False,False,True,1,-177.23,31.156069405525383,21.617218104316407,23.88452472569042,17.030509374808943,31.170800000000003,25.32304856599671,21.631280000000004,15.406230284631649,4.962230172856436
130_444,4,4,5.0,Real,Real,FIRE,5,2,False,False,True,1,-213.57,16.72544112016169,13.143685763198846,22.355061789513087,21.58368273763503,16.736,13.291549670085828,13.13776,11.150353653294587,2.349952829993842
130_449,4,10,10.0,Real,Real,FIRE,5,4,True,False,True,1,-56.45,5.245726263108509,5.481083767745531,22.753176499304065,22.98846644426792,5.23,3.574648022742849,5.48104,3.9921627180124233,4.688931501872066
132_164,4,7,8.0,Real,Real,FIRE,5,2,False,False,False,0,0.0,1.1036912540316737,17.295349820043384,11.29050540606116,26.38124268584837,1.08784,1.5141881790250409,17.27992,14.034190014988098,4.7337863071989155
132_294,4,4,5.0,Real,Real,FIRE,5,1,True,False,False,0,0.0,0.1259792562144639,6.874789773942098,3.9131783780924776,8.29950407156063,0.12552,0.2760528364683523,6.86176,5.064796329115211,4.240750062987416
132_299,4,5,5.0,Real,Real,FIRE,5,3,False,False,True,1,-82.01,2.6594591753280383,10.103249724676855,3.913277378251202,8.3540158604502,2.67776,1.6781785500445494,10.12528,7.0219891796568845,4.321118279563388
132_458,4,4,6.0,Real,Real,FIRE,5,1,True,False,True,1,-79.14,0.0368001685687886,5.339386514882449,3.664506915712015,6.4727937425788715,0.04184,-0.2600913717442381,5.35552,2.642787974658404,3.6523836391662066
135_318,2,10,10.0,Real,Real,FIRE,5,5,False,False,False,0,0.0,1.5825773477774874,2.761008294799467,19.154350586911047,14.262061418189058,1.58992,-0.5097886218886742,2.7614400000000003,2.202091855565868,4.143179683510503
136_239,4,8,8.0,Real,Real,FIRE,5,4,False,False,False,0,0.0,1.7725614633494615,0.480691452746214,9.77841828065535,14.063239539472413,1.75728,0.9374949335415296,0.46024,1.2948590026904867,5.021923663081791
136_242,4,9,8.0,Real,Real,FIRE,5,4,False,True,False,0,0.0,-0.02844450945895,-2.4160504959179434,9.743374605673605,10.358150608927543,6.81992,-1.7690984994997052,4.43504,-2.9392863907997935,4.197665515441411
146_458,6,4,8.0,Real,Real,FIRE,5,5,False,False,True,1,-127.51,19.331914410572267,0.947485695329192,21.251556178998843,5.81032300346683,19.33008,17.037883785618305,0.9623200000000018,0.5956424403011624,4.8749553412117885
148_158,2,3,3.0,Real,Real,FIRE,5,4,True,False,True,1,-133.45,5.929890965121103,6.321319891782764,9.349209676770162,9.669144876102331,5.94128,4.868611354953032,6.31784,5.161268972061066,3.8924763300807537
149_262,3,4,5.0,Real,Real,FIRE,5,3,False,False,False,0,0.0,2.5750980065322437,1.5880035475919383,11.588356708470382,10.480911637548818,2.59408,2.2197890917398126,1.58992,1.653667303044017,4.361546689007674
149_405,3,9,9.0,Real,Real,FIRE,5,2,False,False,True,1,-110.58,3.580372594522487,7.853589755991379,10.192758078551789,14.041561619099111,3.59824,1.404069390429413,7.865920000000001,5.730452925793998,4.687325362977038
150_271,8,9,13.0,Real,Real,FIRE,5,4,True,False,False,0,0.0,13.500264931364882,17.897480036247543,26.498893463544196,29.90285483977398,13.51432,10.778409081401604,17.907519999999998,13.998166200588685,4.789906494792537
154_155,8,6,10.0,Real,Real,FIRE,5,4,False,False,False,0,0.0,2.021064803575655,2.2990957632362097,23.634986449080294,22.421784432152144,2.00832,2.750008623967915,2.3011999999999997,1.655139379297907,2.0113969215684286
154_316,8,11,13.0,Real,Real,FIRE,5,4,False,False,False,0,0.0,5.894262953495854,6.007297796434841,19.520125516691284,18.59854874929284,5.89944,5.981272023867177,6.02496,5.693235486230833,2.892169372480201
154_317,8,8,12.0,Real,Real,FIRE,5,5,False,False,True,1,-24.43,6.3580579856632085,1.327824357442978,24.337947382789014,18.79806492355028,6.35968,5.120607325432502,1.3388799999999996,-0.422386453015406,2.8800446269519204
155_316,6,11,15.0,Real,Real,FIRE,5,4,False,False,False,0,0.0,14.294158930361393,5.850563905919444,24.125849155952103,18.690332161424397,14.30928,11.84798058059755,5.8576000000000015,5.04595317579583,3.9386431234217087
155_317,6,8,8.0,Real,Real,FIRE,5,6,False,False,False,0,0.0,7.304401906218914,0.0006635239329852,23.834023485706496,18.0837667864599,7.322,6.3989457213887135,0.0,0.0782207939699901,1.2334275572181
155_365,6,7,8.0,Real,Real,FIRE,5,5,False,False,True,1,-27.21,8.765257774100633,0.425496516504154,22.37770064134667,24.87177568823282,8.74456,6.135399444287145,0.4184000000000001,0.0985430015207384,1.363154982522647
155_477,6,5,8.0,Real,Real,FIRE,5,3,False,False,False,0,0.0,16.859206733053497,1.156125996928381,22.30511848658019,12.182591287146153,16.861520000000002,14.73748767278687,1.171520000000001,2.1485912515329346,4.376555088411247
157_202,8,4,10.0,Real,Real,FIRE,5,3,True,False,True,1,-183.16,5.208018352140471,16.948694865286598,13.835707705516722,21.33132831801553,5.18816,6.436463547092444,16.9452,14.429448850763947,3.3518795846958813
